time_s,v_solar_mV,v_battery_mV,v_supercap_mV,i_input_mA,i_output_mA,p_input_mW,p_output_mW,e_input_mJ,e_output_mJ,efficiency_pct,sc_soc_pct,sc_energy_mJ,session_s
10250.0,12344,11901,3103,24,0,303,0,1791457,262539,0,5,240818,10250
10260.0,12344,11901,3105,24,0,303,0,1794493,262539,0,5,241047,10260
10270.0,12344,11901,3106,24,0,304,0,1797535,262539,0,5,241277,10270
10280.0,12344,11901,3108,24,0,304,0,1800582,262539,0,5,241507,10280
10290.0,12344,11901,3109,24,0,305,0,1803635,262539,0,5,241738,10290
10300.0,12345,11901,3111,24,0,306,0,1806693,262539,0,5,241969,10300
10310.0,12345,11901,3112,24,0,306,0,1809757,262539,0,5,242201,10310
10320.0,12345,11901,3114,24,0,307,0,1812827,262539,0,5,242434,10320
10330.0,12345,11901,3115,24,0,307,0,1815903,262539,0,5,242667,10330
10340.0,12345,11901,3117,24,0,308,0,1818984,262539,0,5,242900,10340
10350.0,12345,11901,3118,25,0,308,0,1822071,262539,0,5,243134,10350
10360.0,12346,11901,3120,25,0,309,0,1825164,262539,0,5,243369,10360
10370.0,12346,11901,3121,25,0,310,0,1828262,262539,0,5,243604,10370
10380.0,12606,11902,3127,93,73,1173,873,1835681,266904,74,5,244477,10380
10390.0,12607,11902,3132,93,73,1175,874,1847428,275643,74,5,245352,10390
10400.0,12608,11902,3138,93,73,1178,876,1859197,284398,74,5,246231,10400
10410.0,12608,11902,3143,93,73,1180,877,1870988,293169,74,5,247113,10410
10420.0,12609,11902,3149,93,73,1182,879,1882802,301957,74,5,247999,10420
10430.0,12610,11902,3155,93,74,1184,881,1894638,310762,74,5,248887,10430
10440.0,12610,11902,3160,94,74,1186,882,1906496,319584,74,5,249779,10440
10450.0,12611,11902,3166,94,74,1189,884,1918377,328422,74,5,250674,10450
10460.0,12612,11902,3172,94,74,1191,886,1930280,337277,74,5,251572,10460
10470.0,12612,11902,3177,94,74,1193,888,1942206,346149,74,5,252474,10470
10480.0,12613,11902,3183,94,74,1195,889,1954154,355037,74,5,253378,10480
10490.0,12614,11902,3189,94,74,1198,891,1966125,363943,74,5,254287,10490
10500.0,12614,11902,3194,95,75,1200,893,1978119,372865,74,5,255198,10500
10510.0,12615,11902,3200,95,75,1202,894,1990135,381804,74,5,256113,10510
10520.0,12616,11903,3206,95,75,1205,896,2002174,390760,74,5,257030,10520
10530.0,12616,11903,3212,95,75,1207,898,2014235,399734,74,5,257952,10530
10540.0,12617,11903,3217,95,75,1209,899,2026320,408724,74,5,258876,10540
10550.0,12400,11903,3220,39,0,487,0,2034807,413223,0,5,259256,10550
10560.0,12401,11903,3222,39,0,488,0,2039692,413223,0,5,259637,10560
10570.0,12401,11903,3225,39,0,489,0,2044585,413223,0,5,260019,10570
10580.0,12401,11903,3227,39,0,490,0,2049487,413223,0,5,260402,10580
10590.0,12401,11903,3229,39,0,491,0,2054399,413223,0,5,260786,10590
10600.0,12402,11903,3232,39,0,492,0,2059319,413223,0,5,261171,10600
10610.0,12402,11903,3234,39,0,493,0,2064249,413223,0,5,261557,10610
10620.0,12402,11903,3236,39,0,494,0,2069187,413223,0,5,261944,10620
10630.0,12403,11903,3239,39,0,495,0,2074135,413223,0,5,262332,10630
10640.0,12403,11903,3241,40,0,496,0,2079092,413223,0,5,262721,10640
10650.0,12403,11903,3244,40,0,497,0,2084059,413223,0,5,263111,10650
10660.0,12403,11903,3246,40,0,497,0,2089034,413223,0,5,263502,10660
10670.0,12404,11903,3248,40,0,498,0,2094018,413223,0,5,263893,10670
10680.0,12404,11903,3251,40,0,499,0,2099012,413223,0,5,264286,10680
10690.0,12302,11903,3252,13,0,169,0,2102358,413223,0,5,264421,10690
10700.0,12302,11903,3253,13,0,169,0,2104053,413223,0,5,264555,10700
10710.0,12302,11903,3253,13,0,169,0,2105752,413223,0,5,264690,10710
10720.0,12303,11903,3254,13,0,170,0,2107453,413223,0,5,264825,10720
10730.0,12303,11903,3255,13,0,170,0,2109158,413223,0,5,264961,10730
10740.0,12303,11903,3256,13,0,170,0,2110865,413223,0,5,265096,10740
10750.0,12303,11903,3257,13,0,171,0,2112576,413223,0,5,265232,10750
10760.0,12303,11903,3258,13,0,171,0,2114290,413223,0,5,265369,10760
10770.0,12303,11903,3258,13,0,171,0,2116007,413223,0,5,265505,10770
10780.0,12303,11903,3259,13,0,172,0,2117727,413223,0,5,265642,10780
10790.0,12303,11903,3260,14,0,172,0,2119450,413223,0,5,265779,10790
10800.0,12635,11903,3266,100,79,1270,944,2126663,417947,74,5,266763,10800
