time_s,v_solar_mV,v_battery_mV,v_supercap_mV,i_input_mA,i_output_mA,p_input_mW,p_output_mW,e_input_mJ,e_output_mJ,efficiency_pct,sc_soc_pct,sc_energy_mJ,session_s
2970.0,0,11565,2099,8,0,0,0,0,0,0,0,110218,2970
3000.0,0,11565,2099,1,0,0,0,0,0,0,0,110244,3000
3030.0,0,11565,2100,1,0,0,0,0,0,0,0,110271,3030
3060.0,0,11565,2100,1,0,0,0,0,0,0,0,110299,3060
3090.0,0,11565,2102,8,0,0,0,0,0,0,0,110462,3090
3120.0,0,11565,2103,8,0,0,0,0,0,0,0,110627,3120
3150.0,0,11565,2105,8,0,0,0,0,0,0,0,110793,3150
3180.0,0,11565,2106,8,0,0,0,0,0,0,0,110960,3180
3210.0,0,11565,2108,8,0,0,0,0,0,0,0,111129,3210
3240.0,0,11565,2109,8,0,0,0,0,0,0,0,111299,3240
3270.0,0,11565,2111,9,0,0,0,0,0,0,0,111471,3270
3300.0,0,11565,2113,9,0,0,0,0,0,0,0,111644,3300
3330.0,0,11565,2114,9,0,0,0,0,0,0,0,111818,3330
3360.0,0,11565,2116,9,0,0,0,0,0,0,0,111994,3360
3390.0,0,11565,2118,9,0,0,0,0,0,0,0,112172,3390
3420.0,0,11565,2119,9,0,0,0,0,0,0,0,112351,3420
3450.0,0,11565,2121,9,0,0,0,0,0,0,0,112531,3450
3480.0,0,11565,2123,9,0,0,0,0,0,0,0,112713,3480
3510.0,0,11565,2125,9,0,0,0,0,0,0,0,112896,3510
3540.0,0,11565,2126,9,0,0,0,0,0,0,0,113081,3540
3570.0,0,11565,2128,9,0,0,0,0,0,0,0,113268,3570
3600.0,0,11565,2130,9,0,0,0,0,0,0,0,113456,3600
3630.0,0,11565,2132,9,0,0,0,0,0,0,0,113646,3630
3660.0,0,11565,2133,9,0,0,0,0,0,0,0,113837,3660
3690.0,0,11565,2135,10,0,0,0,0,0,0,0,114030,3690
3720.0,0,11565,2137,10,0,0,0,0,0,0,0,114224,3720
3750.0,0,11565,2139,10,0,0,0,0,0,0,0,114420,3750
3780.0,0,11565,2141,10,0,0,0,0,0,0,0,114618,3780
3810.0,0,11565,2143,10,0,0,0,0,0,0,0,114817,3810
3840.0,0,11565,2144,10,0,0,0,0,0,0,0,115018,3840
3870.0,0,11565,2146,10,0,0,0,0,0,0,0,115221,3870
3900.0,0,11565,2148,10,0,0,0,0,0,0,0,115425,3900
3930.0,0,11565,2150,10,0,0,0,0,0,0,0,115632,3930
3960.0,0,11565,2152,10,0,0,0,0,0,0,0,115839,3960
3990.0,0,11565,2154,10,0,0,0,0,0,0,0,116049,3990
4020.0,0,11565,2156,10,0,0,0,0,0,0,0,116260,4020
4050.0,0,11565,2158,10,0,0,0,0,0,0,0,116473,4050
4080.0,0,11565,2160,11,0,0,0,0,0,0,0,116688,4080
4110.0,0,11565,2162,11,0,0,0,0,0,0,0,116905,4110
4140.0,0,11565,2164,11,0,0,0,0,0,0,0,117123,4140
4170.0,0,11565,2166,11,0,0,0,0,0,0,0,117343,4170
4200.0,0,11565,2168,11,0,0,0,0,0,0,0,117565,4200
4230.0,0,11565,2170,11,0,0,0,0,0,0,0,117789,4230
4260.0,0,11565,2172,11,0,0,0,0,0,0,0,118015,4260
4290.0,0,11565,2174,11,0,0,0,0,0,0,0,118243,4290
4320.0,0,11565,2176,11,0,0,0,0,0,0,0,118473,4320
4350.0,0,11565,2179,11,0,0,0,0,0,0,0,118704,4350
4380.0,0,11565,2181,11,0,0,0,0,0,0,0,118938,4380
4410.0,0,11565,2183,11,0,0,0,0,0,0,0,119173,4410
4440.0,0,11565,2185,12,0,0,0,0,0,0,0,119410,4440
4470.0,0,11565,2187,12,0,0,0,0,0,0,0,119650,4470
4500.0,0,11565,2189,12,0,0,0,0,0,0,0,119891,4500
4530.0,0,11565,2192,12,0,0,0,0,0,0,0,120134,4530
4560.0,0,11565,2194,12,0,0,0,0,0,0,0,120380,4560
4590.0,0,11565,2196,12,0,0,0,0,0,0,0,120627,4590
4620.0,0,11565,2198,12,0,0,0,0,0,0,0,120877,4620
4650.0,0,11565,2201,12,0,0,0,0,0,0,0,121129,4650
4680.0,0,11565,2203,12,0,0,0,0,0,0,0,121382,4680
4710.0,0,11565,2205,12,0,0,0,0,0,0,0,121638,4710
4740.0,0,11565,2208,12,0,0,0,0,0,0,0,121896,4740
4770.0,0,11565,2210,13,0,0,0,0,0,0,0,122156,4770
4800.0,0,11565,2212,13,0,0,0,0,0,0,0,122419,4800
4830.0,0,11565,2215,13,0,0,0,0,0,0,0,122683,4830
4860.0,0,11565,2217,13,0,0,0,0,0,0,0,122950,4860
4890.0,0,11565,2220,13,0,0,0,0,0,0,0,123219,4890
4920.0,0,11565,2222,13,0,0,0,0,0,0,0,123490,4920
4950.0,0,11565,2224,13,0,0,0,0,0,0,0,123763,4950
4980.0,12302,11565,2227,13,0,169,0,2539,0,0,0,124039,4980
5010.0,12303,11565,2229,13,0,170,0,7638,0,0,0,124317,5010
5040.0,12303,11565,2232,13,0,171,0,12773,0,0,0,124598,5040
5070.0,12303,11565,2235,14,0,173,0,17946,0,0,0,124880,5070
5100.0,12304,11565,2237,14,0,174,0,23156,0,0,0,125165,5100
5130.0,12304,11565,2240,14,0,175,0,28404,0,0,0,125453,5130
5160.0,12305,11565,2242,14,0,176,0,33690,0,0,0,125743,5160
5190.0,12305,11565,2245,14,0,178,0,39015,0,0,0,126035,5190
5220.0,12305,11565,2247,14,0,179,0,44378,0,0,0,126330,5220
5250.0,12306,11565,2250,14,0,180,0,49780,0,0,0,126627,5250
5280.0,12306,11565,2253,14,0,182,0,55220,0,0,0,126927,5280
5310.0,12307,11565,2255,14,0,183,0,60701,0,0,0,127229,5310
5340.0,12307,11565,2258,15,0,184,0,66220,0,0,0,127534,5340
5370.0,12307,11565,2261,15,0,185,0,71780,0,0,0,127841,5370
5400.0,12308,11565,2264,15,0,187,0,77380,0,0,0,128151,5400
5430.0,12308,11565,2266,15,0,188,0,83020,0,0,1,128464,5430
5460.0,0,11565,2267,1,0,0,0,85850,0,0,1,128497,5460
5490.0,0,11565,2267,1,0,0,0,85850,0,0,1,128530,5490
5520.0,0,11565,2267,1,0,0,0,85850,0,0,1,128564,5520
5550.0,0,11565,2268,1,0,0,0,85850,0,0,1,128598,5550
5580.0,0,11565,2268,1,0,0,0,85850,0,0,1,128632,5580
5610.0,0,11565,2268,1,0,0,0,85850,0,0,1,128666,5610
5640.0,0,11565,2268,1,0,0,0,85850,0,0,1,128701,5640
5670.0,0,11565,2269,1,0,0,0,85850,0,0,1,128736,5670
5700.0,0,11565,2269,1,0,0,0,85850,0,0,1,128771,5700
5730.0,0,11565,2269,1,0,0,0,85850,0,0,1,128806,5730
5760.0,0,11565,2270,1,0,0,0,85850,0,0,1,128842,5760
5790.0,0,11565,2270,1,0,0,0,85850,0,0,1,128878,5790
5820.0,0,11565,2270,1,0,0,0,85850,0,0,1,128914,5820
5850.0,0,11565,2271,1,0,0,0,85850,0,0,1,128951,5850
5880.0,0,11565,2271,1,0,0,0,85850,0,0,1,128987,5880
5910.0,0,11565,2271,1,0,0,0,85850,0,0,1,129024,5910
5940.0,0,11565,2272,1,0,0,0,85850,0,0,1,129061,5940
5970.0,0,11565,2272,1,0,0,0,85850,0,0,1,129099,5970
6000.0,0,11565,2272,1,0,0,0,85850,0,0,1,129137,6000
6030.0,12317,11565,2275,17,0,217,0,89113,0,0,1,129498,6030
6060.0,12318,11565,2279,17,0,219,0,95662,0,0,1,129863,6060
6090.0,12318,11565,2282,17,0,220,0,102257,0,0,1,130230,6090
6120.0,12319,11565,2285,18,0,222,0,108899,0,0,1,130601,6120
6150.0,12319,11565,2288,18,0,223,0,115589,0,0,1,130975,6150
6180.0,12320,11565,2292,18,0,225,0,122325,0,0,1,131352,6180
6210.0,12320,11565,2295,18,0,226,0,129109,0,0,1,131732,6210
6240.0,12321,11565,2298,18,0,228,0,135941,0,0,1,132116,6240
6270.0,12321,11565,2302,18,0,230,0,142821,0,0,1,132502,6270
6300.0,12322,11565,2305,18,0,231,0,149749,0,0,1,132892,6300
6330.0,12322,11565,2308,18,0,233,0,156726,0,0,1,133286,6330
6360.0,12323,11565,2312,19,0,235,0,163753,0,0,1,133682,6360
6390.0,12323,11565,2315,19,0,236,0,170828,0,0,1,134082,6390
6420.0,12324,11565,2319,19,0,238,0,177954,0,0,1,134486,6420
6450.0,0,11565,2320,6,0,0,0,181529,0,0,1,134623,6450
6480.0,0,11565,2321,6,0,0,0,181529,0,0,1,134761,6480
6510.0,0,11565,2322,6,0,0,0,181529,0,0,1,134901,6510
6540.0,12326,11565,2326,19,0,245,0,185205,0,0,1,135317,6540
6570.0,12326,11565,2330,20,0,246,0,192583,0,0,1,135736,6570
6600.0,12327,11565,2333,20,0,248,0,200013,0,0,1,136160,6600
6630.0,12327,11565,2337,20,0,250,0,207495,0,0,1,136586,6630
6660.0,12328,11565,2341,20,0,252,0,215029,0,0,1,137017,6660
6690.0,12328,11565,2344,20,0,253,0,222616,0,0,1,137451,6690
6720.0,12329,11565,2348,20,0,255,0,230256,0,0,1,137888,6720
6750.0,0,11565,2350,8,0,0,0,234089,0,0,1,138079,6750
6780.0,0,11565,2351,9,0,0,0,234089,0,0,1,138270,6780
6810.0,0,11565,2353,9,0,0,0,234089,0,0,1,138463,6810
6840.0,0,11565,2355,9,0,0,0,234089,0,0,1,138658,6840
6870.0,0,11565,2356,9,0,0,0,234089,0,0,1,138854,6870
6900.0,0,11565,2358,9,0,0,0,234089,0,0,1,139051,6900
6930.0,0,11565,2360,9,0,0,0,234089,0,0,1,139250,6930
6960.0,0,11565,2361,9,0,0,0,234089,0,0,1,139451,6960
6990.0,0,11565,2363,9,0,0,0,234089,0,0,1,139653,6990
7020.0,0,11565,2365,9,0,0,0,234089,0,0,1,139857,7020
7050.0,0,11565,2366,9,0,0,0,234089,0,0,1,140062,7050
7080.0,0,11565,2368,9,0,0,0,234089,0,0,1,140269,7080
7110.0,0,11565,2370,9,0,0,0,234089,0,0,1,140477,7110
7140.0,0,11565,2372,9,0,0,0,234089,0,0,1,140687,7140
7170.0,0,11565,2374,9,0,0,0,234089,0,0,1,140898,7170
7200.0,0,11565,2375,9,0,0,0,234089,0,0,1,141111,7200
7230.0,0,11565,2377,10,0,0,0,234089,0,0,1,141326,7230
7260.0,0,11565,2379,10,0,0,0,234089,0,0,1,141542,7260
7290.0,12340,11565,2383,23,0,291,0,238457,0,0,1,142048,7290
7320.0,12341,11565,2387,23,0,293,0,247225,0,0,1,142558,7320
7350.0,12341,11565,2392,23,0,295,0,256053,0,0,1,143073,7350
7380.0,12342,11565,2396,24,0,297,0,264941,0,0,1,143592,7380
7410.0,12342,11565,2400,24,0,299,0,273890,0,0,1,144115,7410
7440.0,12343,11565,2405,24,0,301,0,282900,0,0,1,144644,7440
7470.0,12344,11565,2409,24,0,303,0,291972,0,0,1,145176,7470
7500.0,12344,11565,2414,24,0,305,0,301105,0,0,1,145713,7500
7530.0,12345,11565,2418,24,0,307,0,310301,0,0,1,146255,7530
7560.0,12346,11565,2423,25,0,309,0,319560,0,0,1,146802,7560
7590.0,12346,11565,2427,25,0,311,0,328881,0,0,1,147353,7590
7620.0,12347,11565,2432,25,0,313,0,338266,0,0,1,147909,7620
7650.0,12348,11565,2436,25,0,316,0,347715,0,0,1,148470,7650
7680.0,12348,11565,2441,25,0,318,0,357228,0,0,1,149035,7680
7710.0,12349,11565,2446,25,0,320,0,366806,0,0,1,149606,7710
7740.0,12350,11565,2450,26,0,322,0,376449,0,0,1,150181,7740
7770.0,12350,11565,2455,26,0,324,0,386157,0,0,1,150762,7770
7800.0,12351,11565,2460,26,0,326,0,395930,0,0,1,151347,7800
7830.0,12352,11565,2465,26,0,329,0,405770,0,0,1,151938,7830
7860.0,12352,11565,2470,26,0,331,0,415677,0,0,1,152534,7860
7890.0,12353,11565,2474,27,0,333,0,425650,0,0,1,153134,7890
7920.0,12354,11565,2479,27,0,335,0,435691,0,0,1,153741,7920
7950.0,12354,11565,2484,27,0,338,0,445799,0,0,1,154352,7950
7980.0,12355,11565,2489,27,0,340,0,455976,0,0,1,154969,7980
8010.0,12356,11565,2494,27,0,342,0,466221,0,0,1,155591,8010
8040.0,12356,11565,2499,27,0,344,0,476535,0,0,1,156218,8040
8070.0,12357,11565,2504,28,0,347,0,486918,0,0,2,156851,8070
8100.0,12358,11565,2509,28,0,349,0,497371,0,0,2,157489,8100
8130.0,12359,11565,2515,28,0,351,0,507895,0,0,2,158133,8130
8160.0,12359,11565,2520,28,0,354,0,518488,0,0,2,158783,8160
8190.0,12360,11565,2525,28,0,356,0,529153,0,0,2,159438,8190
8220.0,12361,11565,2530,29,0,359,0,539890,0,0,2,160099,8220
8250.0,0,11565,2532,9,0,0,0,545276,0,0,2,160311,8250
8280.0,0,11565,2533,9,0,0,0,545276,0,0,2,160524,8280
8310.0,0,11565,2535,9,0,0,0,545276,0,0,2,160739,8310
8340.0,0,11565,2537,9,0,0,0,545276,0,0,2,160955,8340
8370.0,0,11565,2539,9,0,0,0,545276,0,0,2,161173,8370
8400.0,0,11565,2540,9,0,0,0,545276,0,0,2,161393,8400
8430.0,0,11565,2542,9,0,0,0,545276,0,0,2,161614,8430
8460.0,0,11565,2544,9,0,0,0,545276,0,0,2,161837,8460
8490.0,12368,11565,2549,30,0,381,0,550994,0,0,2,162544,8490
8520.0,12368,11565,2555,31,0,383,0,562468,0,0,2,163257,8520
8550.0,12369,11565,2561,31,0,386,0,574018,0,0,2,163976,8550
8580.0,12370,11565,2566,31,0,388,0,585645,0,0,2,164701,8580
8610.0,12371,11565,2572,31,0,391,0,597349,0,0,2,165433,8610
8640.0,12372,11565,2578,31,0,394,0,609130,0,0,2,166171,8640
8670.0,12372,11565,2583,32,0,396,0,620990,0,0,2,166915,8670
8700.0,12373,11565,2589,32,0,399,0,632927,0,0,2,167666,8700
8730.0,12374,11565,2595,32,0,401,0,644944,0,0,2,168424,8730
8760.0,12375,11565,2601,32,0,404,0,657040,0,0,2,169189,8760
8790.0,12376,11565,2607,32,0,407,0,669216,0,0,2,169960,8790
8820.0,12376,11565,2613,33,0,409,0,681471,0,0,2,170738,8820
8850.0,12377,11565,2619,33,0,412,0,693808,0,0,2,171523,8850
8880.0,12378,11565,2625,33,0,415,0,706226,0,0,2,172315,8880
8910.0,12379,11565,2631,33,0,418,0,718725,0,0,2,173113,8910
8940.0,12380,11565,2637,33,0,420,0,731307,0,0,2,173919,8940
8970.0,12381,11565,2643,34,0,423,0,743971,0,0,2,174732,8970
9000.0,12381,11565,2649,34,0,426,0,756718,0,0,2,175552,9000
9030.0,12382,11565,2656,34,0,429,0,769549,0,0,2,176380,9030
9060.0,12383,11565,2662,34,0,431,0,782464,0,0,2,177214,9060
9090.0,12384,11565,2668,35,0,434,0,795463,0,0,2,178056,9090
9120.0,12385,11565,2675,35,0,437,0,808547,0,0,2,178906,9120
9150.0,12386,11565,2681,35,0,440,0,821717,0,0,2,179763,9150
9180.0,12387,11565,2687,35,0,443,0,834972,0,0,2,180628,9180
9210.0,12388,11565,2694,36,0,446,0,848315,0,0,2,181500,9210
9240.0,12388,11565,2700,36,0,449,0,861744,0,0,2,182380,9240
9270.0,12389,11565,2707,36,0,452,0,875260,0,0,2,183268,9270
9300.0,12390,11565,2714,36,0,454,0,888864,0,0,2,184164,9300
9330.0,12391,11565,2720,36,0,457,0,902557,0,0,3,185068,9330
9360.0,12392,11565,2727,37,0,460,0,916339,0,0,3,185980,9360
9390.0,12393,11565,2734,37,0,463,0,930210,0,0,3,186899,9390
9420.0,12394,11565,2741,37,0,466,0,944171,0,0,3,187828,9420
9450.0,12395,11565,2747,37,0,469,0,958222,0,0,3,188764,9450
9480.0,12396,11565,2754,38,0,472,0,972365,0,0,3,189709,9480
9510.0,12397,11565,2761,38,0,475,0,986599,0,0,3,190662,9510
9540.0,12398,11565,2768,38,0,479,0,1000925,0,0,3,191623,9540
9570.0,12399,11565,2775,38,0,482,0,1015343,0,0,3,192593,9570
9600.0,12399,11565,2782,39,0,485,0,1029854,0,0,3,193572,9600
9630.0,12400,11565,2789,39,0,488,0,1044459,0,0,3,194560,9630
9660.0,12401,11565,2796,39,0,491,0,1059159,0,0,3,195556,9660
9690.0,12402,11565,2804,39,0,494,0,1073952,0,0,3,196562,9690
9720.0,12403,11565,2811,40,0,497,0,1088841,0,0,3,197576,9720
9750.0,12324,11565,2814,19,0,238,0,1099892,0,0,3,198066,9750
9780.0,12324,11565,2818,19,0,240,0,1107080,0,0,3,198561,9780
9810.0,12325,11565,2821,19,0,241,0,1114314,0,0,3,199059,9810
9840.0,12407,11565,2829,41,0,510,0,1125604,0,0,3,200106,9840
9870.0,12408,11565,2836,41,0,514,0,1140976,0,0,3,201162,9870
9900.0,12409,11565,2844,41,0,517,0,1156447,0,0,3,202228,9900
9930.0,12410,11565,2851,41,0,520,0,1172017,0,0,3,203303,9930
9960.0,12411,11565,2859,42,0,523,0,1187686,0,0,3,204388,9960
9990.0,12412,11565,2866,42,0,527,0,1203455,0,0,3,205482,9990
10020.0,12413,11565,2874,42,0,530,0,1219325,0,0,3,206587,10020
10050.0,12414,11565,2882,43,0,534,0,1235296,0,0,3,207701,10050
10080.0,12415,11565,2890,43,0,537,0,1251369,0,0,3,208826,10080
10110.0,12416,11565,2898,43,0,540,0,1267544,0,0,3,209960,10110
10140.0,12417,11565,2905,43,0,544,0,1283822,0,0,3,211105,10140
10170.0,12419,11565,2913,44,0,547,0,1300203,0,0,3,212260,10170
10200.0,12420,11565,2921,44,0,551,0,1316688,0,0,4,213426,10200
10230.0,12421,11565,2929,44,0,554,0,1333278,0,0,4,214602,10230
10260.0,12422,11565,2937,44,0,558,0,1349973,0,0,4,215789,10260
10290.0,12423,11565,2946,45,0,561,0,1366773,0,0,4,216986,10290
10320.0,12424,11565,2954,45,0,565,0,1383680,0,0,4,218194,10320
10350.0,12425,11565,2962,45,0,568,0,1400694,0,0,4,219413,10350
10380.0,12426,11565,2970,46,0,572,0,1417815,0,0,4,220643,10380
10410.0,12427,11565,2979,46,0,576,0,1435044,0,0,4,221884,10410
10440.0,12428,11565,2987,46,0,579,0,1452382,0,0,4,223137,10440
10470.0,12429,11565,2996,46,0,583,0,1469828,0,0,4,224401,10470
10500.0,12430,11565,3004,47,0,587,0,1487385,0,0,4,225676,10500
10530.0,12432,11565,3013,47,0,590,0,1505052,0,0,4,226963,10530
10560.0,12433,11565,3021,47,0,594,0,1522831,0,0,4,228261,10560
10590.0,12434,11565,3030,48,0,598,0,1540720,0,0,4,229571,10590
10620.0,12435,11565,3039,48,0,601,0,1558722,0,0,4,230893,10620
10650.0,12436,11565,3047,48,0,605,0,1576837,0,0,4,232227,10650
10680.0,12437,11565,3056,49,0,609,0,1595065,0,0,4,233573,10680
10710.0,12438,11565,3065,49,0,613,0,1613408,0,0,4,234932,10710
10740.0,12440,11565,3074,49,0,617,0,1631865,0,0,4,236302,10740
10770.0,12441,11565,3083,49,0,621,0,1650437,0,0,4,237686,10770
10800.0,12442,11565,3092,50,0,624,0,1669125,0,0,4,239081,10800
10830.0,12443,11565,3101,50,0,628,0,1687930,0,0,4,240490,10830
10860.0,12311,11565,3104,16,0,197,0,1700329,0,0,5,240939,10860
10890.0,12311,11565,3107,16,0,199,0,1706283,0,0,5,241390,10890
10920.0,12312,11565,3110,16,0,200,0,1712273,0,0,5,241846,10920
10950.0,12312,11565,3113,16,0,201,0,1718300,0,0,5,242304,10950
10980.0,12313,11565,3116,16,0,202,0,1724364,0,0,5,242766,10980
11010.0,12313,11565,3119,16,0,203,0,1730465,0,0,5,243230,11010
11040.0,12452,11565,3128,52,0,656,0,1743374,0,0,5,244713,11040
11070.0,12453,11565,3138,53,0,660,0,1763135,0,0,5,246209,11070
11100.0,12454,11565,3147,53,0,664,0,1783017,0,0,5,247719,11100
11130.0,12455,11565,3157,53,0,668,0,1803022,0,0,5,249243,11130
11160.0,12457,11565,3167,54,0,673,0,1823151,0,0,5,250780,11160
11190.0,12458,11565,3176,54,0,677,0,1843404,0,0,5,252332,11190
11220.0,12459,11565,3186,54,0,681,0,1863783,0,0,5,253898,11220
11250.0,12460,11565,3196,55,0,685,0,1884286,0,0,5,255479,11250
11280.0,12462,11565,3206,55,0,689,0,1904916,0,0,5,257074,11280
11310.0,12463,11565,3216,55,0,694,0,1925673,0,0,5,258683,11310
11340.0,12464,11565,3226,56,0,698,0,1946558,0,0,5,260308,11340
11370.0,12465,11565,3236,56,0,702,0,1967571,0,0,5,261947,11370
11400.0,12467,11565,3247,56,0,706,0,1988713,0,0,5,263601,11400
11430.0,12468,11565,3257,57,0,711,0,2009984,0,0,5,265271,11430
11460.0,12469,11565,3267,57,0,715,0,2031386,0,0,5,266956,11460
11490.0,12471,11565,3278,57,0,719,0,2052919,0,0,5,268657,11490
11520.0,12472,11565,3288,58,0,724,0,2074583,0,0,6,270373,11520
11550.0,12473,11565,3299,58,0,728,0,2096380,0,0,6,272105,11550
11580.0,12475,11565,3309,58,0,733,0,2118311,0,0,6,273853,11580
11610.0,12476,11565,3320,59,0,737,0,2140375,0,0,6,275617,11610
11640.0,12477,11565,3331,59,0,742,0,2162573,0,0,6,277397,11640
11670.0,12479,11565,3341,59,0,746,0,2184907,0,0,6,279194,11670
11700.0,12480,11565,3352,60,0,751,0,2207376,0,0,6,281007,11700
11730.0,12482,11565,3363,60,0,755,0,2229982,0,0,6,282837,11730
11760.0,12483,11565,3374,60,0,760,0,2252726,0,0,6,284684,11760
11790.0,12484,11565,3385,61,0,765,0,2275607,0,0,6,286548,11790
11820.0,12486,11565,3396,61,0,769,0,2298628,0,0,6,288430,11820
11850.0,12487,11565,3407,62,0,774,0,2321788,0,0,6,290328,11850
11880.0,12489,11565,3419,62,0,779,0,2345088,0,0,6,292244,11880
11910.0,12490,11565,3430,62,0,783,0,2368529,0,0,6,294178,11910
11940.0,12491,11565,3441,63,0,788,0,2392112,0,0,6,296130,11940
11970.0,12493,11565,3453,63,0,793,0,2415837,0,0,7,298100,11970
12000.0,12494,11565,3464,63,0,798,0,2439705,0,0,7,300088,12000
12030.0,12496,11565,3476,64,0,802,0,2463718,0,0,7,302095,12030
12060.0,12497,11565,3487,64,0,807,0,2487874,0,0,7,304120,12060
12090.0,12499,11565,3499,65,0,812,0,2512177,0,0,7,306164,12090
12120.0,12500,11565,3511,65,0,817,0,2536625,0,0,7,308227,12120
12150.0,12502,11565,3523,65,0,822,0,2561221,0,0,7,310309,12150
12180.0,12503,11565,3535,66,0,827,0,2585964,0,0,7,312410,12180
12210.0,12505,11565,3547,66,0,832,0,2610855,0,0,7,314531,12210
12240.0,12506,11565,3559,66,0,837,0,2635896,0,0,7,316672,12240
12270.0,12508,11565,3571,67,0,842,0,2661087,0,0,7,318832,12270
12300.0,12509,11565,3583,67,0,847,0,2686428,0,0,7,321013,12300
12330.0,12511,11565,3595,68,0,852,0,2711921,0,0,7,323213,12330
12360.0,12512,11573,3607,68,53,857,620,2737566,9302,72,8,325435,12360
12390.0,12514,11573,3620,68,53,862,623,2763364,27962,72,8,327677,12390
12420.0,12515,11573,3632,69,54,867,627,2789316,46734,72,8,329939,12420
12450.0,12517,11573,3645,69,54,872,631,2815422,65618,72,8,332223,12450
12480.0,12518,11573,3658,70,54,877,635,2841684,84615,72,8,334528,12480
12510.0,12520,11573,3670,70,55,883,638,2868102,103724,72,8,336854,12510
12540.0,12521,11573,3683,70,55,888,642,2894677,122948,72,8,339202,12540
12570.0,12523,11574,3696,71,55,893,646,2921410,142286,72,8,341572,12570
12600.0,12525,11574,3709,71,56,899,650,2948302,161739,72,8,343964,12600
12630.0,12526,11574,3722,72,56,904,654,2975353,181307,72,8,346379,12630
12660.0,12528,11574,3735,72,56,909,658,3002564,200991,72,8,348816,12660
12690.0,12529,11574,3748,73,57,915,661,3029936,220793,72,8,351275,12690
12720.0,12531,11574,3761,73,57,920,665,3057470,240711,72,9,353758,12720
12750.0,12533,11574,3774,73,57,925,669,3085166,260747,72,9,356263,12750
12780.0,12534,11575,3788,74,58,931,673,3113026,280902,72,9,358792,12780
12810.0,12536,11575,3801,74,58,936,677,3141050,301176,72,9,361345,12810
12840.0,12538,11575,3815,75,58,942,681,3169239,321570,72,9,363921,12840
12870.0,12539,11575,3828,75,59,947,685,3197595,342084,72,9,366522,12870
12900.0,0,11575,3830,8,0,0,0,3211814,352371,0,9,366804,12900
12930.0,0,11575,3831,8,0,0,0,3211814,352371,0,9,367087,12930
12960.0,0,11575,3833,8,0,0,0,3211814,352371,0,9,367373,12960
12990.0,0,11575,3834,8,0,0,0,3211814,352371,0,9,367660,12990
13020.0,0,11575,3836,8,0,0,0,3211814,352371,0,9,367949,13020
13050.0,0,11575,3837,8,0,0,0,3211814,352371,0,9,368240,13050
13080.0,0,11575,3839,8,0,0,0,3211814,352371,0,9,368532,13080
13110.0,0,11575,3840,8,0,0,0,3211814,352371,0,9,368826,13110
13140.0,0,11575,3842,8,0,0,0,3211814,352371,0,9,369122,13140
13170.0,0,11575,3844,8,0,0,0,3211814,352371,0,9,369420,13170
13200.0,0,11575,3845,8,0,0,0,3211814,352371,0,9,369720,13200
13230.0,0,11575,3847,8,0,0,0,3211814,352371,0,9,370021,13230
13260.0,0,11575,3848,8,0,0,0,3211814,352371,0,9,370325,13260
13290.0,0,11575,3850,8,0,0,0,3211814,352371,0,9,370630,13290
13320.0,0,11575,3851,8,0,0,0,3211814,352371,0,9,370937,13320
13350.0,0,11575,3853,8,0,0,0,3211814,352371,0,9,371246,13350
13380.0,0,11575,3855,8,0,0,0,3211814,352371,0,9,371557,13380
13410.0,0,11575,3856,9,0,0,0,3211814,352371,0,9,371869,13410
13440.0,12572,11576,3871,84,66,1058,766,3227694,363861,72,9,374798,13440
13470.0,12574,11576,3887,84,66,1064,770,3259547,386908,72,9,377755,13470
13500.0,12576,11576,3902,85,66,1070,774,3291584,410088,72,9,380740,13500
13530.0,12578,11577,3917,85,67,1077,779,3323806,433403,72,10,383753,13530
13560.0,12580,11577,3933,86,67,1083,783,3356213,456852,72,10,386796,13560
13590.0,12581,11577,3949,86,68,1089,788,3388808,480437,72,10,389868,13590
13620.0,12583,11577,3964,87,68,1095,792,3421590,504158,72,10,392969,13620
13650.0,12585,11577,3980,87,68,1102,797,3454561,528016,72,10,396100,13650
13680.0,12587,11577,3996,88,69,1108,802,3487722,552011,72,10,399262,13680
13710.0,12589,11578,4012,88,69,1114,806,3521073,576145,72,10,402453,13710
13740.0,12591,11578,4028,89,70,1121,811,3554615,600417,72,10,405675,13740
13770.0,12593,11578,4044,89,70,1127,816,3588350,624829,72,10,408928,13770
13800.0,12595,11578,4060,90,70,1134,820,3622278,649381,72,11,412212,13800
13830.0,12596,11578,4076,90,71,1140,825,3656400,674075,72,11,415528,13830
13860.0,12598,11578,4093,91,71,1147,830,3690718,698909,72,11,418876,13860
13890.0,12600,11579,4109,91,72,1153,834,3725231,723886,72,11,422256,13890
13920.0,12602,11579,4126,92,72,1160,839,3759941,749006,72,11,425668,13920
13950.0,12604,11579,4143,92,72,1166,844,3794850,774270,72,11,429113,13950
13980.0,12606,11579,4159,93,73,1173,849,3829957,799678,72,11,432591,13980
14010.0,12608,11579,4176,93,73,1180,854,3865265,825231,72,11,436103,14010
14040.0,12610,11579,4193,94,74,1186,859,3900773,850930,72,12,439648,14040
14070.0,12612,11580,4210,94,74,1193,863,3936483,876775,72,12,443227,14070
14100.0,12614,11580,4227,95,75,1200,868,3972396,902767,72,12,446841,14100
14130.0,12616,11580,4244,95,75,1207,873,4008512,928908,72,12,450489,14130
14160.0,12618,11580,4262,96,75,1214,878,4044833,955196,72,12,454173,14160
